state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value,date
KY,2024,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.02065495,Kentucky,Underreported due to incomplete data.,*,312.0,312,2024-02-01
KY,2024,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.02066465,Kentucky,Underreported due to incomplete data.,*,293.0,293,2024-03-01
KY,2024,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.020668921,Kentucky,Underreported due to incomplete data.,*,283.0,283,2024-04-01
KY,2024,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.022580584,Kentucky,Underreported due to incomplete data.,*,280.0,280,2024-05-01
KY,2024,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.020721875,Kentucky,Underreported due to incomplete data.,*,271.0,271,2024-06-01
KY,2024,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.018862586,Kentucky,Underreported due to incomplete data.,*,257.0,257,2024-07-01
KY,2024,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.018846944,Kentucky,Underreported due to incomplete data.,*,253.0,253,2024-08-01
KY,2024,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.015091207,Kentucky,Underreported due to incomplete data.,*,247.0,247,2024-09-01
KY,2024,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.016988504,Kentucky,Underreported due to incomplete data.,*,244.0,244,2024-10-01
KY,2024,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.018963457,Kentucky,Underreported due to incomplete data.,*,237.0,237,2024-11-01
KY,2024,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.013382274,Kentucky,Underreported due to incomplete data.,*,240.0,240,2024-12-01
KY,2025,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.013382786,Kentucky,Underreported due to incomplete data.,*,233.0,233,2025-01-01
KY,2025,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.013319126,Kentucky,Underreported due to incomplete data.,*,242.0,242,2025-02-01
KY,2025,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.013259585,Kentucky,Underreported due to incomplete data.,*,253.0,253,2025-03-01
KY,2025,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.013275931,Kentucky,Underreported due to incomplete data.,*,258.0,258,2025-04-01
KY,2025,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.011368373,Kentucky,Underreported due to incomplete data.,*,274.0,274,2025-05-01
KY,2025,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.01516789,Kentucky,Underreported due to incomplete data.,*,276.0,276,2025-06-01
KY,2025,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.017004232,Kentucky,Underreported due to incomplete data.,*,272.0,272,2025-07-01
KY,2025,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.0207751,Kentucky,Underreported due to incomplete data.,*,276.0,276,2025-08-01
KY,2025,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.024591404,Kentucky,Underreported due to incomplete data.,*,271.0,271,2025-09-01
KY,2025,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.028478129,Kentucky,Underreported due to incomplete data.,*,261.0,261,2025-10-01
KY,2015,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.015586382,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-01-01
KY,2015,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.015441971,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-02-01
KY,2015,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.015400524,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-03-01
KY,2015,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.015339104,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-04-01
KY,2015,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.01744744,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-05-01
KY,2015,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.017452388,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-06-01
KY,2015,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.017422741,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-07-01
KY,2015,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.0152207,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-08-01
KY,2015,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.010829778,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-09-01
KY,2015,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.010782369,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-10-01
KY,2015,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.006466075,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-11-01
KY,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2015-12-01
KY,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002182501,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-01-01
KY,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002180835,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-02-01
KY,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002172072,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-03-01
KY,2016,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.004319001,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-04-01
KY,2016,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002161274,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-05-01
KY,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002152574,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-06-01
KY,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002146245,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-07-01
KY,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002138168,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-08-01
KY,2016,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002125308,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-09-01
KY,2016,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.004248991,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-10-01
KY,2016,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.010574625,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-11-01
KY,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2016-12-01
KY,2017,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.012542068,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-01-01
KY,2017,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.012519823,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-02-01
KY,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.012494794,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-03-01
KY,2017,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.012488032,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-04-01
KY,2017,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.014542131,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-05-01
KY,2017,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.016578936,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-06-01
KY,2017,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.016587874,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-07-01
KY,2017,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.018693918,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-08-01
KY,2017,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.018745314,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-09-01
KY,2017,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.016678133,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-10-01
KY,2017,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.012540495,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-11-01
KY,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2017-12-01
KY,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.016524829,Kentucky,Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.,**,,,2018-01-01
