state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value
CT,2025,February,12 month-ending,Number of Drug Overdose Deaths,100,0.006019926,Connecticut,Underreported due to incomplete data.,*,953,953
CT,2025,March,12 month-ending,Number of Drug Overdose Deaths,100,0.009048136,Connecticut,Underreported due to incomplete data.,*,935,935
CT,2025,April,12 month-ending,Number of Drug Overdose Deaths,100,0.00909394,Connecticut,Underreported due to incomplete data.,*,917,917
CT,2025,May,12 month-ending,Number of Drug Overdose Deaths,100,0.009115216,Connecticut,Underreported due to incomplete data.,*,916,916
CT,2025,June,12 month-ending,Number of Drug Overdose Deaths,100,0.012192148,Connecticut,Underreported due to incomplete data.,*,918,918
CT,2025,July,12 month-ending,Number of Drug Overdose Deaths,100,0.00917768,Connecticut,Underreported due to incomplete data.,*,895,895
CT,2025,August,12 month-ending,Number of Drug Overdose Deaths,100,0.009209517,Connecticut,Underreported due to incomplete data.,*,891,891
CT,2025,September,12 month-ending,Number of Drug Overdose Deaths,100,0.015354851,Connecticut,Underreported due to incomplete data.,*,895,895
CT,2025,October,12 month-ending,Number of Drug Overdose Deaths,100,0.039893209,Connecticut,Underreported due to incomplete data.,*,871,871
CT,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009926872,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,532,532
CT,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009885004,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,530,530
CT,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009837033,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,536,536
CT,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009858368,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,550,550
CT,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.0131419,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,553,553
CT,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.013111315,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,567,567
CT,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016333464,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,616,616
CT,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016367148,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,618,618
CT,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.019636078,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,633,633
CT,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016331863,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,660,660
CT,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.019511561,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,683,683
CT,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016339869,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,686,686
CT,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.0164647,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,711,711
CT,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016539314,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,731,731
CT,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.01657715,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,741,741
CT,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016557388,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,766,766
CT,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.01324591,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,795,795
CT,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016562873,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,810,810
CT,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.013291686,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,800,800
CT,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016580448,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,825,825
CT,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016617921,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,832,832
CT,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016580998,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,814,814
CT,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.016504918,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,834,834
CT,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.026108808,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,869,869
CT,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.025945385,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,874,874
CT,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.025787319,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,878,878
CT,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.0257566,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,905,905
CT,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.025720992,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,903,903
CT,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.025710246,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,926,926
CT,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.022401434,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,940,940
CT,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.02233211,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,965,965
CT,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.019124116,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,968,968
CT,2017,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.015851377,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,967,967
CT,2017,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.015867475,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,979,979
CT,2017,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.015911405,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,959,959
CT,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009511128,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,967,967
CT,2018,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009450307,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,944,944
CT,2018,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009502993,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,951,951
CT,2018,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009515653,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,959,959
CT,2018,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.009505101,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,958,958
CT,2018,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.018993352,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,940,940
CT,2018,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.019077295,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,953,953
CT,2018,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.022194039,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,947,947
CT,2018,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.022145591,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,940,940
CT,2018,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.025307646,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,959,959
CT,2018,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.028427037,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,962,962
CT,2018,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.034761724,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,974,974
CT,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.028617762,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,957,957
CT,2019,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.051218029,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,973,973
CT,2019,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.057403451,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,973,973
CT,2019,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.060244784,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,964,964
CT,2019,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.063451777,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,965,965
CT,2019,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.053903228,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,988,988
CT,2019,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.06629625,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,1000,1000
CT,2019,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.066275327,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,1027,1027
CT,2019,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.07869802,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,1083,1084
CT,2019,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.078757521,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,1079,1080
